# units:
# wavelength_nm, sun_photons_per_s_m2_nm, asteroid_reflectance, atm_transmission, qe_e_per_photon, mirror_reflectivity

6.840000000000000000e+02,5.051313109737435136e+18,1.194680000000000047e-02,9.619203842753797362e-01,7.517315469999999999e-01,9.746074062789632508e-01
6.850000000000000000e+02,5.017378129955630080e+18,1.196800000000000121e-02,9.624696432062856966e-01,7.514193200000000017e-01,9.746074062789632508e-01
6.860000000000000000e+02,5.045453398052816896e+18,1.200360000000000142e-02,9.627014890777628731e-01,7.506373499999999810e-01,9.746074062789632508e-01
6.870000000000000000e+02,5.073528666150002688e+18,1.203919999999999990e-02,8.493058658348249246e-01,7.495764079999999163e-01,9.746074062789632508e-01
6.880000000000000000e+02,5.070508196209477632e+18,1.207639999999999929e-02,9.566211582316882511e-01,7.495404310000001180e-01,9.746074062789632508e-01
6.890000000000000000e+02,5.067487726268951552e+18,1.211519999999999958e-02,9.045423334131692528e-01,7.491616569999999253e-01,9.746074062789632508e-01
6.900000000000000000e+02,5.052231836011012096e+18,1.215399999999999987e-02,8.753331339756099672e-01,7.480778059999999563e-01,9.746074062789632508e-01
6.910000000000000000e+02,5.036975945753073664e+18,1.213679999999999967e-02,9.507830733445584714e-01,7.480963549999999351e-01,9.746074062789632508e-01
6.920000000000000000e+02,5.044265346542875648e+18,1.211959999999999947e-02,9.638146872042432367e-01,7.476002440000000249e-01,9.746074062789632508e-01
6.930000000000000000e+02,5.051554747332677632e+18,1.211540000000000013e-02,9.301506727113207917e-01,7.465788550000000967e-01,9.746074062789632508e-01
6.940000000000000000e+02,5.037851882035826688e+18,1.212419999999999991e-02,9.625330269783051174e-01,7.466652630000000235e-01,9.746074062789632508e-01
6.950000000000000000e+02,5.024149016738974720e+18,1.213299999999999969e-02,9.652081436556957383e-01,7.460303930000000694e-01,9.746074062789632508e-01
6.960000000000000000e+02,4.996290215654193152e+18,1.213179999999999988e-02,9.590867961613327441e-01,7.450966870000000908e-01,9.746074062789632508e-01
6.970000000000000000e+02,4.968431414569412608e+18,1.213060000000000006e-02,9.653287288266787503e-01,7.452036990000000527e-01,9.746074062789632508e-01
6.980000000000000000e+02,4.991394537292258304e+18,1.213320000000000023e-02,9.665831628944859810e-01,7.445486529999999492e-01,9.746074062789632508e-01
6.990000000000000000e+02,5.014357660015104000e+18,1.213959999999999866e-02,9.519820468422603987e-01,7.434861249999999977e-01,9.746074062789632508e-01
7.000000000000000000e+02,4.952717419703827456e+18,1.214599999999999881e-02,9.652417110907074438e-01,7.430403409999999376e-01,9.746074062789632508e-01
7.010000000000000000e+02,4.891077179392550912e+18,1.216680000000000018e-02,9.628721071750760974e-01,7.427086549999999399e-01,9.746074062789668035e-01
7.020000000000000000e+02,4.901593448902148096e+18,1.218759999999999982e-02,9.676205040754559672e-01,7.418500419999999318e-01,9.746074062793411708e-01
7.030000000000000000e+02,4.912109718411745280e+18,1.219980000000000023e-02,9.680181243239175393e-01,7.408551590000000964e-01,9.746074062740116561e-01
7.040000000000000000e+02,4.967009276639082496e+18,1.220339999999999966e-02,9.654379553019719618e-01,7.408959900000000598e-01,9.746074062534939575e-01
7.050000000000000000e+02,5.021908834866418688e+18,1.220699999999999910e-02,9.627194109348609086e-01,7.403870759999999773e-01,9.746073951834621774e-01
7.060000000000000000e+02,5.002338706710095872e+18,1.221899999999999896e-02,9.691142473266083357e-01,7.393608120000000339e-01,9.746081930789903813e-01
7.070000000000000000e+02,4.982768578553774080e+18,1.223099999999999882e-02,9.695591841278320411e-01,7.394059720000000224e-01,9.749346626294117524e-01
7.080000000000000000e+02,4.961262832577230848e+18,1.224379999999999913e-02,9.639540011364488015e-01,7.389591640000000572e-01,9.753420606833113071e-01
7.090000000000000000e+02,4.939757086600688640e+18,1.225739999999999989e-02,9.696483021888233633e-01,7.377467919999999291e-01,9.752654886466566309e-01
7.100000000000000000e+02,4.948513932369930240e+18,1.227100000000000066e-02,9.690424899598193420e-01,7.367213169999999867e-01,9.750568472170881851e-01
7.110000000000000000e+02,4.957270778139170816e+18,1.226540000000000095e-02,9.623027279563166614e-01,7.360762080000000651e-01,9.752079828979643983e-01
7.120000000000000000e+02,4.942707078909270016e+18,1.225980000000000125e-02,9.679198282076869608e-01,7.356797570000001008e-01,9.755060988582175963e-01
7.130000000000000000e+02,4.928143379679368192e+18,1.226559999999999977e-02,9.642742490510589626e-01,7.351884520000000478e-01,9.755028431153329738e-01
7.140000000000000000e+02,4.922457345016328192e+18,1.228279999999999997e-02,9.700870503885536955e-01,7.342236490000000337e-01,9.755028289253866447e-01
7.150000000000000000e+02,4.916771310353289216e+18,1.230000000000000017e-02,9.422966671423304019e-01,7.333388940000000744e-01,9.755028288749644227e-01
7.160000000000000000e+02,4.901991144110984192e+18,1.232360000000000053e-02,9.678912763989705459e-01,7.329111010000000093e-01,9.755028288751053100e-01
7.170000000000000000e+02,4.887210977868679168e+18,1.234720000000000088e-02,9.624632250794614707e-01,7.325204659999999812e-01,9.755028288752634058e-01
7.180000000000000000e+02,4.846973284144310272e+18,1.236300000000000072e-02,9.677323547134832893e-01,7.316751329999999776e-01,9.755028288752636279e-01
7.190000000000000000e+02,4.806735590419941376e+18,1.237100000000000005e-02,9.506087718768447825e-01,7.306924249999999788e-01,9.755028288748155418e-01
7.200000000000000000e+02,4.818865294289434624e+18,1.237899999999999938e-02,9.127649488597049388e-01,7.302386699999999786e-01,9.755028287849696333e-01
7.210000000000000000e+02,4.830994998158928896e+18,1.236139999999999982e-02,9.427491493683094470e-01,7.294144439999999951e-01,9.755028333844388833e-01
7.220000000000000000e+02,4.868632570676162560e+18,1.234380000000000026e-02,9.686967559533558036e-01,7.284539580000000125e-01,9.755036156671581526e-01
7.230000000000000000e+02,4.906270143193395200e+18,1.235239999999999949e-02,9.697252678254487668e-01,7.280152570000000267e-01,9.756522884449241317e-01
7.240000000000000000e+02,4.916705866837911552e+18,1.238719999999999925e-02,8.639342793233815154e-01,7.271338679999999055e-01,9.760642407351478589e-01
7.250000000000000000e+02,4.927141590482427904e+18,1.242199999999999901e-02,9.687996455895820924e-01,7.262169379999999785e-01,9.763975292390569827e-01
7.260000000000000000e+02,4.926618042359403520e+18,1.240839999999999999e-02,9.336576358477410853e-01,7.257749269999999031e-01,9.763982489467991632e-01
7.270000000000000000e+02,4.926094494236379136e+18,1.239479999999999922e-02,9.670866774391436715e-01,7.249413430000000158e-01,9.763982514860931605e-01
7.280000000000000000e+02,4.883327156936818688e+18,1.239080000000000042e-02,9.702214294608030309e-01,7.237899049999999557e-01,9.763982514800276791e-01
7.290000000000000000e+02,4.840559819637259264e+18,1.239640000000000013e-02,9.593529797604507525e-01,7.228316300000000583e-01,9.763982514716883498e-01
7.300000000000000000e+02,4.860079606627906560e+18,1.240199999999999983e-02,9.708678266638024468e-01,7.223423740000000093e-01,9.763982514715641159e-01
7.310000000000000000e+02,4.879599393618553856e+18,1.241839999999999958e-02,9.007006585296254420e-01,7.216513650000000446e-01,9.763982514715678906e-01
7.320000000000000000e+02,4.871514602411079680e+18,1.243479999999999933e-02,9.723862656622359601e-01,7.205731840000000332e-01,9.763982514715680017e-01
7.330000000000000000e+02,4.863429811203606528e+18,1.244699999999999973e-02,9.301629190932142466e-01,7.195663450000000516e-01,9.763982514715680017e-01
7.340000000000000000e+02,4.853414436292481024e+18,1.245499999999999906e-02,9.744297583680574526e-01,7.185844249999999711e-01,9.763982514715680017e-01
7.350000000000000000e+02,4.843399061381354496e+18,1.246300000000000012e-02,9.733987829049063345e-01,7.175785390000000152e-01,9.763982514715680017e-01
7.360000000000000000e+02,4.846278576057989120e+18,1.246339999999999948e-02,9.744920819338614981e-01,7.165787700000000315e-01,9.763982514715680017e-01
7.370000000000000000e+02,4.849158090734622720e+18,1.246379999999999884e-02,9.579094298946256858e-01,7.155869980000000297e-01,9.763982514715680017e-01
7.380000000000000000e+02,4.801794605008898048e+18,1.246779999999999937e-02,9.755940043886467405e-01,7.145748930000000998e-01,9.763982514715680017e-01
7.390000000000000000e+02,4.754431119283172352e+18,1.247539999999999934e-02,9.659549773584868992e-01,7.135713199999998979e-01,9.763982514715680017e-01
7.400000000000000000e+02,4.723561916490999808e+18,1.248299999999999930e-02,9.751072000063292222e-01,7.126610100000000392e-01,9.763982514715680017e-01
7.410000000000000000e+02,4.692692713698828288e+18,1.248539999999999893e-02,9.758054840389284168e-01,7.114210559999999406e-01,9.763982514715680017e-01
7.420000000000000000e+02,4.751390512876376064e+18,1.248779999999999855e-02,9.747112539357042360e-01,7.098874399999999252e-01,9.763982514715680017e-01
7.430000000000000000e+02,4.810088312053923840e+18,1.248879999999999782e-02,9.766143460911347329e-01,7.088086939999999059e-01,9.763982514715680017e-01
7.440000000000000000e+02,4.803435727009915904e+18,1.248839999999999846e-02,9.766006828672421092e-01,7.078910870000000299e-01,9.763982514715680017e-01
7.450000000000000000e+02,4.796783141965907968e+18,1.248799999999999910e-02,9.766488822926007174e-01,7.068652600000000508e-01,9.763982514715680017e-01
7.460000000000000000e+02,4.810742747207704576e+18,1.247440000000000007e-02,9.768098027974049247e-01,7.058441910000000652e-01,9.763982514715680017e-01
7.470000000000000000e+02,4.824702352449500160e+18,1.246079999999999931e-02,9.768916662797657580e-01,7.049386450000000304e-01,9.763982514715680017e-01
7.480000000000000000e+02,4.806652527496576000e+18,1.245319999999999934e-02,9.769494778659796319e-01,7.038086029999999216e-01,9.763982514715678906e-01
7.490000000000000000e+02,4.788602702543651840e+18,1.245160000000000017e-02,9.772789087062503377e-01,7.022523299999999802e-01,9.763982514715678906e-01
7.500000000000000000e+02,4.779873544415533056e+18,1.245000000000000100e-02,9.775214476509416217e-01,7.011478940000001048e-01,9.763982514715678906e-01
7.510000000000000000e+02,4.771144386287414272e+18,1.245200000000000126e-02,9.777898209875290902e-01,7.000613769999999292e-01,9.763982514715678906e-01
7.520000000000000000e+02,4.771811406732613632e+18,1.245400000000000153e-02,9.780745533460989405e-01,6.985060570000000135e-01,9.763982514715678906e-01
7.530000000000000000e+02,4.772478427177811968e+18,1.245719999999999987e-02,9.783452811368610336e-01,6.973446110000000031e-01,9.763982514715737748e-01
7.540000000000000000e+02,4.771214863919358976e+18,1.246159999999999976e-02,9.785973995274525050e-01,6.964855369999999324e-01,9.763982514711592176e-01
7.550000000000000000e+02,4.769951300660905984e+18,1.246599999999999965e-02,9.788410034922497838e-01,6.954513869999999764e-01,9.763982513816698017e-01
7.560000000000000000e+02,4.762931225107468288e+18,1.246719999999999946e-02,9.790322599554627248e-01,6.940030310000000480e-01,9.763982335278025282e-01
7.570000000000000000e+02,4.755911149554029568e+18,1.246839999999999928e-02,9.792496704442129607e-01,6.924699699999998792e-01,9.763991437763064329e-01
7.580000000000000000e+02,4.746910149131262976e+18,1.244979999999999871e-02,9.794180347317963387e-01,6.909689299999999257e-01,9.765916919578971900e-01
7.590000000000000000e+02,4.737909148708496384e+18,1.241139999999999952e-02,9.778591775857896629e-01,6.894025430000000343e-01,9.769943496797103277e-01
7.600000000000000000e+02,4.738405009190400000e+18,1.237300000000000032e-02,4.990644825822337372e-01,6.882605200000000423e-01,9.772969288338103633e-01
7.610000000000000000e+02,4.738900869672302592e+18,1.234179999999999999e-02,3.367457996192564917e-01,6.872382709999999006e-01,9.772933516008819321e-01
7.620000000000000000e+02,4.752810133748422656e+18,1.231059999999999967e-02,9.393782789759409502e-01,6.857317410000000057e-01,9.772587382014635837e-01
7.630000000000000000e+02,4.766719397824543744e+18,1.229799999999999990e-02,6.062808258291676466e-01,6.841739810000000421e-01,9.768385476528490541e-01
7.640000000000000000e+02,4.734455744743162880e+18,1.230400000000000070e-02,3.567696866706188685e-01,6.827163079999999384e-01,9.764165965036440964e-01
7.650000000000000000e+02,4.702192091661782016e+18,1.231000000000000150e-02,6.912402058507588487e-01,6.812214140000000251e-01,9.763984967965240180e-01
7.660000000000000000e+02,4.638837734659256320e+18,1.228720000000000159e-02,9.112444996057668112e-01,6.795994369999999174e-01,9.763982436275635557e-01
7.670000000000000000e+02,4.575483377656731648e+18,1.226439999999999995e-02,9.718284485484712798e-01,6.784226979999999907e-01,9.763982513252561501e-01
7.680000000000000000e+02,4.616289926553233408e+18,1.224259999999999932e-02,9.799645045499074669e-01,6.774326499999999696e-01,9.763982335314993488e-01
7.690000000000000000e+02,4.657096475449734144e+18,1.222179999999999968e-02,9.689984621892147043e-01,6.754069110000000542e-01,9.763991423279960724e-01
7.700000000000000000e+02,4.665093169617274880e+18,1.220100000000000004e-02,9.805425281403969962e-01,6.738866950000000910e-01,9.765907757720171389e-01
7.710000000000000000e+02,4.673089863784816640e+18,1.226340000000000069e-02,9.805756499064187670e-01,6.729368270000000152e-01,9.769934652142854281e-01
7.720000000000000000e+02,4.686933684345559040e+18,1.232579999999999960e-02,9.798333713963492952e-01,6.709575680000000597e-01,9.772969236612577548e-01
7.730000000000000000e+02,4.700777504906301440e+18,1.234279999999999926e-02,9.589642802173733438e-01,6.690872199999999825e-01,9.772936880030733686e-01
7.740000000000000000e+02,4.667844314321436672e+18,1.231439999999999965e-02,9.806186638285810941e-01,6.677499450000000669e-01,9.772936741151947437e-01
7.750000000000000000e+02,4.634911123736572928e+18,1.228599999999999831e-02,9.806951465846194260e-01,6.663122130000000976e-01,9.772936740676504419e-01
7.760000000000000000e+02,4.656537688510736384e+18,1.226999999999999966e-02,9.807046875338312208e-01,6.642750469999999519e-01,9.772936740676807510e-01
7.770000000000000000e+02,4.678164253284899840e+18,1.225399999999999927e-02,9.807461649594433339e-01,6.625669849999999972e-01,9.772936740678678236e-01
7.780000000000000000e+02,4.666537961072160768e+18,1.225200000000000074e-02,9.807978759127846669e-01,6.616680990000000095e-01,9.772936740678703771e-01
7.790000000000000000e+02,4.654911668859420672e+18,1.226400000000000060e-02,9.808376512029508554e-01,6.599650280000000091e-01,9.772936740678703771e-01
7.800000000000000000e+02,4.660887165225093120e+18,1.202199999999999970e-02,9.809950821546756794e-01,6.577497469999999957e-01,9.772936740678703771e-01
7.810000000000000000e+02,4.666862661590766592e+18,1.211959999999999947e-02,9.810262686745988558e-01,6.558003639999999690e-01,9.772936740678703771e-01
7.820000000000000000e+02,4.651158734958317568e+18,1.221719999999999924e-02,9.812695208402962832e-01,6.542263379999999628e-01,9.772936740678703771e-01
7.830000000000000000e+02,4.635454808325867520e+18,1.225979999999999952e-02,9.815102746481562113e-01,6.528539129999999524e-01,9.772936740678703771e-01
7.840000000000000000e+02,4.649278492420339712e+18,1.224740000000000030e-02,9.813145324910542699e-01,6.512731250000000083e-01,9.772936740678703771e-01
7.850000000000000000e+02,4.663102176514811904e+18,1.199399999999999945e-02,9.816680989975481442e-01,6.492285889999999116e-01,9.772936740678703771e-01
7.860000000000000000e+02,4.663099659456528384e+18,1.207360000000000030e-02,9.819322622639452547e-01,6.475424630000000681e-01,9.772936740678703771e-01
7.870000000000000000e+02,4.663097142398244864e+18,1.215320000000000115e-02,9.820713823714367630e-01,6.460353370000000428e-01,9.772936740678703771e-01
7.880000000000000000e+02,4.663064420640555008e+18,1.218540000000000074e-02,9.815689216540450790e-01,6.440253900000000309e-01,9.772936740678703771e-01
7.890000000000000000e+02,4.663031698882866176e+18,1.217020000000000081e-02,9.821345003823762632e-01,6.419974960000000008e-01,9.772936740678703771e-01
7.900000000000000000e+02,4.637085862093751296e+18,1.192499999999999810e-02,9.822268644844764918e-01,6.399782739999999581e-01,9.772936740678702661e-01
7.910000000000000000e+02,4.611140025304635904e+18,1.203539999999999818e-02,9.680777732557128701e-01,6.379575509999999561e-01,9.772936740678614953e-01
7.920000000000000000e+02,4.587029124004389888e+18,1.214580000000000000e-02,9.811085330879123489e-01,6.364200239999999731e-01,9.772936740660923549e-01
7.930000000000000000e+02,4.562918222704144384e+18,1.219220000000000026e-02,9.818740766998087510e-01,6.347964549999999262e-01,9.772936741559199447e-01
7.940000000000000000e+02,4.550662665920461312e+18,1.217459999999999896e-02,9.830812724951197845e-01,6.327353620000000234e-01,9.772936893052126539e-01
7.950000000000000000e+02,4.538407109136778240e+18,1.188199999999999847e-02,9.828858974901407697e-01,6.307381579999999932e-01,9.772961316435201384e-01
7.960000000000000000e+02,4.580225515463355904e+18,1.195599999999999961e-02,9.795506703136850346e-01,6.286861230000000411e-01,9.771877338308186944e-01
7.970000000000000000e+02,4.622043921789933568e+18,1.203000000000000076e-02,9.795362236844795678e-01,6.267476189999999781e-01,9.767792846245230143e-01
7.980000000000000000e+02,4.593654021407277056e+18,1.201040000000000094e-02,9.815853208107904182e-01,6.252841769999999411e-01,9.763987160147278299e-01
7.990000000000000000e+02,4.565264121024620032e+18,1.189720000000000014e-02,9.682300989562242499e-01,6.235175299999999865e-01,9.763982495956148311e-01
8.000000000000000000e+02,4.585090989125886464e+18,1.203000000000000076e-02,9.815409557056246070e-01,6.214707390000000498e-01,9.763982494422637215e-01
8.010000000000000000e+02,4.604917857227152896e+18,1.203320000000000084e-02,9.836048182096711612e-01,6.195373809999999981e-01,9.763982514456234219e-01
8.020000000000000000e+02,4.584391246922997760e+18,1.203640000000000092e-02,9.710349197074493732e-01,6.170504609999999390e-01,9.763982514723850148e-01
8.030000000000000000e+02,4.563864636618842624e+18,1.197319999999999982e-02,9.803794266527093848e-01,6.147932950000000174e-01,9.763982514715738859e-01
8.040000000000000000e+02,4.541180907365494784e+18,1.184360000000000100e-02,9.837833684560797209e-01,6.133835160000000730e-01,9.763982514715680017e-01
8.050000000000000000e+02,4.518497178112147456e+18,1.201999999999999943e-02,9.838299836976316382e-01,6.115341669999999619e-01,9.763982514715680017e-01
8.060000000000000000e+02,4.534266548259975168e+18,1.199559999999999862e-02,9.837216757454686489e-01,6.094933790000000018e-01,9.763982514715680017e-01
8.070000000000000000e+02,4.550035918407803392e+18,1.197119999999999955e-02,9.836952005219948836e-01,6.074979179999999701e-01,9.763982514715680017e-01
8.080000000000000000e+02,4.504766625174174720e+18,1.190879999999999890e-02,9.792377140561545623e-01,6.049769770000000824e-01,9.763982514715680017e-01
8.090000000000000000e+02,4.459497331940546560e+18,1.180840000000000015e-02,9.702824559729011922e-01,6.027490429999999844e-01,9.763982514715680017e-01
8.100000000000000000e+02,4.503795040676638720e+18,1.195799999999999988e-02,9.710905380852664637e-01,6.007478630000000486e-01,9.763982514715680017e-01
8.110000000000000000e+02,4.548092749412731392e+18,1.194839999999999965e-02,9.804278543546980362e-01,5.981399079999999424e-01,9.763982514715680017e-01
8.120000000000000000e+02,4.555747123653680128e+18,1.193879999999999941e-02,9.794953803977481943e-01,5.963074710000000334e-01,9.763982514715680017e-01
8.130000000000000000e+02,4.563401497894629376e+18,1.189360000000000070e-02,8.246120121840861961e-01,5.947588990000000075e-01,9.763982514715680017e-01
8.140000000000000000e+02,4.552603317857250304e+18,1.181280000000000004e-02,9.767547178830141563e-01,5.921985790000000582e-01,9.763982514715680017e-01
8.150000000000000000e+02,4.541805137819870720e+18,1.188299999999999947e-02,9.773732261573274682e-01,5.900005830000000229e-01,9.763982514715680017e-01
8.160000000000000000e+02,4.541208595006617088e+18,1.185459999999999986e-02,9.331417624413886891e-01,5.879944480000000029e-01,9.763982514715680017e-01
8.170000000000000000e+02,4.540612052193363456e+18,1.182620000000000025e-02,8.458716993660874151e-01,5.854564640000000653e-01,9.763982514715680017e-01
8.180000000000000000e+02,4.461649416773171712e+18,1.174959999999999893e-02,9.043810163435368477e-01,5.828444820000000526e-01,9.763982514715680017e-01
8.190000000000000000e+02,4.382686781352979968e+18,1.162479999999999937e-02,7.938318497584305744e-01,5.805652119999999972e-01,9.763982514715680017e-01
8.200000000000000000e+02,4.423168629730875392e+18,1.182399999999999944e-02,9.644971536873305773e-01,5.786104709999999596e-01,9.763982514715680017e-01
8.210000000000000000e+02,4.463650478108770304e+18,1.179000000000000013e-02,8.599968696201979457e-01,5.766041160000000554e-01,9.763982514715680017e-01
8.220000000000000000e+02,4.454586551228909568e+18,1.175599999999999909e-02,9.789347097729630409e-01,5.746688709999999700e-01,9.763982514715680017e-01
8.230000000000000000e+02,4.445522624349048832e+18,1.174479999999999968e-02,9.512057766763667432e-01,5.726083539999999861e-01,9.763982514715680017e-01
8.240000000000000000e+02,4.455077377594244608e+18,1.175640000000000018e-02,9.744955431267612322e-01,5.700639579999999818e-01,9.763982514715680017e-01
8.250000000000000000e+02,4.464632130839440384e+18,1.145999999999999970e-02,9.720010104606872092e-01,5.678849069999999388e-01,9.763982514715680017e-01
8.260000000000000000e+02,4.490834707573500928e+18,1.157240000000000005e-02,9.691992043025197123e-01,5.658622709999999723e-01,9.763982514715680017e-01
8.270000000000000000e+02,4.498355677725409280e+18,1.168480000000000039e-02,9.823494237018383091e-01,5.633225980000000632e-01,9.763982514715680017e-01
8.280000000000000000e+02,4.505876647877318144e+18,1.173079999999999956e-02,9.795176394391843511e-01,5.610860120000000784e-01,9.763982514715680017e-01
8.290000000000000000e+02,4.473713677127287808e+18,1.171040000000000102e-02,9.713877043826475433e-01,5.592320709999999417e-01,9.763982514715680017e-01
8.300000000000000000e+02,4.441550706377257472e+18,1.151899999999999973e-02,9.821122108095063918e-01,5.572456379999999321e-01,9.763982514715680017e-01
8.310000000000000000e+02,4.421771662383382016e+18,1.157180000000000014e-02,9.847227072288485816e-01,5.547541120000000214e-01,9.763982514715680017e-01
8.320000000000000000e+02,4.401992618389506560e+18,1.162460000000000056e-02,9.781241227187169596e-01,5.524409989999999882e-01,9.763982514715680017e-01
8.330000000000000000e+02,4.386291208815340544e+18,1.165859999999999987e-02,9.812621890030661653e-01,5.504887899999999501e-01,9.763982514715680017e-01
8.340000000000000000e+02,4.370589799241175040e+18,1.167379999999999980e-02,9.834132506808492824e-01,5.480180319999999883e-01,9.763982514715680017e-01
8.350000000000000000e+02,4.398977182565549056e+18,1.148200000000000089e-02,9.498464696000855634e-01,5.456635410000000297e-01,9.763982514715680017e-01
8.360000000000000000e+02,4.427364565889922560e+18,1.155280000000000022e-02,9.859373954392772754e-01,5.437617519999999871e-01,9.763982514715680017e-01
8.370000000000000000e+02,4.415786097784573952e+18,1.162359999999999956e-02,9.833645743416522533e-01,5.418245600000000106e-01,9.763982514715680017e-01
8.380000000000000000e+02,4.404207629679225856e+18,1.161119999999999861e-02,9.860895858343284859e-01,5.395417620000000358e-01,9.763982514715681127e-01
8.390000000000000000e+02,4.401005931542268928e+18,1.151559999999999910e-02,9.863984599944441989e-01,5.369491029999999832e-01,9.763982514715769945e-01
8.400000000000000000e+02,4.397804233405311488e+18,1.155499999999999930e-02,9.866939252669142402e-01,5.343978839999999897e-01,9.763982514733343665e-01
8.410000000000000000e+02,4.394562262335813632e+18,1.155299999999999903e-02,9.855930969687870524e-01,5.323451500000000447e-01,9.763982513845835820e-01
8.420000000000000000e+02,4.391320291266316288e+18,1.155099999999999877e-02,9.867852309642948239e-01,5.302282170000000017e-01,9.763982365016542486e-01
8.430000000000000000e+02,4.371042869732254720e+18,1.151179999999999912e-02,9.540465158382476218e-01,5.276695920000000761e-01,9.763958525089148077e-01
8.440000000000000000e+02,4.350765448198192640e+18,1.143540000000000008e-02,9.853254925238418283e-01,5.256191630000000004e-01,9.765003870419565191e-01
8.450000000000000000e+02,4.364438108795638272e+18,1.147600000000000009e-02,9.853381110193262238e-01,5.234619219999999684e-01,9.768449481671347412e-01
8.460000000000000000e+02,4.378110769393083904e+18,1.145559999999999981e-02,9.682465314217864050e-01,5.209135390000000365e-01,9.768148859158837238e-01
8.470000000000000000e+02,4.372613514101326848e+18,1.143520000000000127e-02,9.859534770984414997e-01,5.189118670000000266e-01,9.763980237761769043e-01
8.480000000000000000e+02,4.367116258809570304e+18,1.141540000000000089e-02,9.848558443255749362e-01,5.166895009999999955e-01,9.763978143397172849e-01
8.490000000000000000e+02,4.250314686209444352e+18,1.139620000000000043e-02,9.873068614219300265e-01,5.141658350000000155e-01,9.763982462040999843e-01
8.500000000000000000e+02,4.133513113609318400e+18,1.127399999999999930e-02,9.828492173661289577e-01,5.121790130000000163e-01,9.763982515527048767e-01
8.510000000000000000e+02,4.202926533312538112e+18,1.131519999999999922e-02,9.853424164103866678e-01,5.099886089999999816e-01,9.763982338486801860e-01
8.520000000000000000e+02,4.272339953015757824e+18,1.135639999999999913e-02,9.861031735928861286e-01,5.073617350000000359e-01,9.763947797474112900e-01
8.530000000000000000e+02,4.023490482379045888e+18,1.137840000000000032e-02,9.773688392627701838e-01,5.048059820000000419e-01,9.766285590773321479e-01
8.540000000000000000e+02,3.774641011742334464e+18,1.138119999999999930e-02,9.850212838983347652e-01,5.027856840000000105e-01,9.770304049467605223e-01
8.550000000000000000e+02,3.989134650452194304e+18,1.127300000000000003e-02,9.873285393119994868e-01,5.006140299999999321e-01,9.772951473132150957e-01
8.560000000000000000e+02,4.203628289162054144e+18,1.127700000000000057e-02,9.874763399620888338e-01,4.980287199999999803e-01,9.771918931516612172e-01
8.570000000000000000e+02,4.272248332094228480e+18,1.128100000000000110e-02,9.875603311129527162e-01,4.965005889999999922e-01,9.767829940680585743e-01
8.580000000000000000e+02,4.340868375026402816e+18,1.127320000000000058e-02,9.877171622105466176e-01,4.945538969999999646e-01,9.763986834501836576e-01
8.590000000000000000e+02,4.328393834172032000e+18,1.125360000000000076e-02,9.876178747164864324e-01,4.913915010000000083e-01,9.763982504685180253e-01
8.600000000000000000e+02,4.315919293317661184e+18,1.127300000000000003e-02,9.878844012773942973e-01,4.887838909999999704e-01,9.763982491471593361e-01
8.610000000000000000e+02,4.316598395642622976e+18,1.125619999999999919e-02,9.880800755005990643e-01,4.863297330000000418e-01,9.763982514439286664e-01
8.620000000000000000e+02,4.317277497967584768e+18,1.123940000000000008e-02,9.880835498097059189e-01,4.838630190000000053e-01,9.763982514724182105e-01
8.630000000000000000e+02,4.331854789312218112e+18,1.120960000000000012e-02,9.882147230140629901e-01,4.819074839999999416e-01,9.763982514715739969e-01
8.640000000000000000e+02,4.346432080656850944e+18,1.116679999999999930e-02,9.884501612110537794e-01,4.795988319999999749e-01,9.763982514715678906e-01
8.650000000000000000e+02,4.104930406562124800e+18,1.122700000000000087e-02,9.885609986674360750e-01,4.771236160000000281e-01,9.763982514715680017e-01
8.660000000000000000e+02,3.863428732467398656e+18,1.121459999999999992e-02,9.886641222032193088e-01,4.751713459999999944e-01,9.763982514715756622e-01
8.670000000000000000e+02,3.984340157833266688e+18,1.120219999999999896e-02,9.887509770913771590e-01,4.728843599999999481e-01,9.763982514727888029e-01
8.680000000000000000e+02,4.105251583199134720e+18,1.118079999999999942e-02,9.888290745506805868e-01,4.703026379999999951e-01,9.763982514238989108e-01
8.690000000000000000e+02,4.187063528596554752e+18,1.115040000000000128e-02,9.888882493279251840e-01,4.678217680000000267e-01,9.763982454385179421e-01
8.700000000000000000e+02,4.268875473993974784e+18,1.115000000000000019e-02,9.888937643802734323e-01,4.652459319999999732e-01,9.763976818355858400e-01
8.710000000000000000e+02,4.292658150894016512e+18,1.113920000000000014e-02,9.890172402948630426e-01,4.629715360000000168e-01,9.764005429672688585e-01
8.720000000000000000e+02,4.316440827794058752e+18,1.112840000000000010e-02,9.890573001286715460e-01,4.610127079999999933e-01,9.768222128466915732e-01
8.730000000000000000e+02,4.294991967334729728e+18,1.111820000000000169e-02,9.891728148732009673e-01,4.586050170000000037e-01,9.772371384777573944e-01
8.740000000000000000e+02,4.273543106875400192e+18,1.110860000000000146e-02,9.892287695589427887e-01,4.560223040000000450e-01,9.772932246073964269e-01
8.750000000000000000e+02,4.262336659984393216e+18,1.109299999999999869e-02,9.891544683168084218e-01,4.535515219999999847e-01,9.772937034842399395e-01
8.760000000000000000e+02,4.251130213093386752e+18,1.108619999999999918e-02,9.892808826004587663e-01,4.510829970000000411e-01,9.772971424979812749e-01
